objID,SG1_votes,SG2_prob,SG3_timescale_class,SG3_timescale_peak,SG3_timescale_peak_prob,PROBABILITY_FLAG
587742013295820970,3,0.4971,4,10,0.137105,0
587742013295820980,6,0.539,4,9,0.125272,0
587742013295886470,14,0.3083,4,10,0.127398,0
587742013295886474,20,0.0028,4,10,0.165958,0
587742013295952012,11,0.1186,4,6,0.111532,0
587742013295952018,17,0.0415,4,6,0.111704,0
587742013295952043,3,0.3221,4,10,0.128416,0
587742013295952107,2,0.4006,4,9,0.122029,0
587742013296017427,0,0.0821,4,10,0.223645,0
587742013296017585,0,0.025,4,10,0.191297,0
587742013296083074,6,0.0061,4,10,0.18275,0
587742013296083101,19,0.7502,4,6,0.124119,1
587742013296083109,16,0.0977,4,10,0.155883,0
587742013296083110,9,0.6145,4,10,0.129408,0
587742013296083168,7,0.5519,4,10,0.141665,0
587742013296083204,0,0.0812,1,0,0.144952,0
587742013296148594,6,0.9324,4,6,0.138458,0
587742013296148606,0,0.0262,1,0,0.253438,0
587742013296148668,0,0.5807,4,10,0.158941,0
587742013296214247,17,0.4484,4,6,0.129303,0
587742013296214270,0,0.0189,4,10,0.301048,0
587742013296279720,0,0.0004,4,10,0.202345,0
587742013296345307,20,0.2518,4,9,0.136575,0
587742013296410743,0,0.5427,4,10,0.251632,0
587742013296410745,0,0.0022,4,10,0.154276,0
587742013296410842,15,0.0588,4,10,0.179661,0
587742013296476351,0,0.3667,4,10,0.126553,0
587742013296476390,0,0.0423,4,10,0.232215,0
587742013296476453,0,0.1194,4,9,0.193622,0
587742013296541893,0,0.0253,4,10,0.183959,0
587742013296607396,0,0.7801,4,10,0.130239,0
587742013296607442,0,0.0016,4,10,0.244457,0
587742013296607449,0,0.0423,4,10,0.137945,0
587742013296607463,0,0.0008,4,10,0.328595,0
587742013296607504,0,0.374,4,10,0.171751,0
587742013296607655,0,0.0281,4,10,0.130154,0
587742013296672942,0,0.0014,4,10,0.153647,0
587742013296673007,0,0.5504,4,10,0.280141,0
587742013296738498,0,0.0232,1,0,0.419925,0
587742013296738584,0,0.0,4,10,0.179707,0
587742013296803994,0,0.5622,4,10,0.293232,0
587742013296804006,0,0.0736,1,0,0.219355,0
587742013296804012,9,0.4582,4,9,0.123038,0
587742013296804045,0,0.3585,4,10,0.315093,0
587742013296804055,9,0.3918,4,9,0.161242,0
587742013296804060,0,0.0007,4,10,0.171759,0
587742013296869487,0,0.0327,4,10,0.139114,0
587742013296869524,0,0.0232,4,10,0.191702,0
587742013296934980,0,0.2874,4,10,0.0994422,0
587742013296935010,0,0.0346,4,10,0.162673,0
587742013296935026,20,0.959,1,0,0.744621,1
587742013296935063,7,0.0108,4,10,0.136347,0
587742013296935091,0,0.0001,4,10,0.33726,0
587742013296935110,20,0.0199,4,10,0.132549,0
587742013296935111,18,0.0016,4,10,0.134436,0
587742013297000587,5,0.3146,4,10,0.143897,0
587742013297000595,6,0.5439,4,6,0.130279,0
587742013297000672,0,0.0083,4,10,0.127319,0
587742013297066132,0,0.0244,4,10,0.236676,0
587742013297066195,20,0.0001,4,9,0.115011,0
587742013297066270,1,0.0253,4,10,0.171041,0
587742013297131566,19,0.0129,1,0,0.376256,0
587742013297131632,18,0.7871,4,6,0.117053,1
587742013297131696,0,0.0008,1,0,0.289751,0
587742013297131708,15,0.3783,4,10,0.173766,0
587742013297131781,0,0.0012,4,10,0.229844,0
587742013297132030,0,0.002,4,10,0.204344,0
587742013297197142,20,0.007,1,0,0.15484,0
587742013297197197,0,0.0104,4,10,0.165465,0
587742013297197242,0,0.5516,4,10,0.223775,0
587742013297262715,0,0.0005,4,10,0.133166,0
587742013297262723,0,0.3442,4,10,0.142746,0
587742013297262734,2,0.0022,4,10,0.167287,0
587742013297328165,0,0.0007,1,0,0.272174,0
587742013297328321,0,0.0021,4,10,0.134583,0
587742013297328338,4,0.0074,4,10,0.195671,0
587742013297328392,0,0.0021,4,10,0.360742,0
587742013297393812,4,0.6531,2,1,0.346656,0
587742013297459393,1,0.006,1,0,0.35903,0
587742013297524826,0,0.0204,4,10,0.242856,0
587742013297524838,0,0.0246,4,10,0.182613,0
587742013297590284,0,0.5668,4,10,0.279811,0
587742013297590411,0,0.4531,4,10,0.368381,0
587742013297590427,0,0.0063,4,10,0.427363,0
587742013297590462,15,0.0051,2,1,0.264331,0
587742013297590469,20,0.3996,4,10,0.150247,0
587742013297590488,1,0.0043,1,0,0.192945,0
587742013297590500,11,0.0002,4,10,0.113958,0
587742013297721569,0,0.2577,4,10,0.21029,0
587742013297721620,0,0.0006,4,10,0.26036,0
587742013297721630,5,0.8726,4,10,0.123844,0
587742013297721634,0,0.0285,4,10,0.15665,0
587742013297721648,0,0.3869,4,10,0.416573,0
587742013297786997,0,0.5569,4,6,0.100231,0
587742013297787075,0,0.0841,4,10,0.298491,0
587742013297787125,0,0.0063,4,10,0.235004,0
587742013297787130,0,0.0556,4,10,0.247954,0
587742013297787139,10,0.0028,1,0,0.406991,0
587742013297787166,0,0.1184,4,10,0.359348,0
587742013297852483,0,0.6232,1,0,0.253354,0
587742013297852551,0,0.0003,4,10,0.193025,0
587742013297852568,0,0.5896,4,10,0.183488,0
587742013297852581,0,0.0676,4,10,0.226588,0
587742013297918142,0,0.0394,4,10,0.291725,0
587742013297918213,0,0.8829,4,10,0.246284,0
587742013297918231,0,0.0001,4,10,0.321741,0
587742013297983730,0,0.0002,4,10,0.206399,0
587742013297983761,0,0.0002,4,10,0.241286,0
587742013297983800,0,0.0666,4,10,0.186463,0
587742013297983805,0,0.1722,4,10,0.253272,0
587742013298049188,0,0.006,4,10,0.219573,0
587742013298049256,6,0.8761,4,9,0.152752,0
587742013298049269,0,0.0001,4,10,0.307558,0
587742013298049287,0,0.0396,4,10,0.284269,0
587742013298049310,1,0.1067,4,10,0.329224,0
587742013298049327,9,0.0135,4,6,0.141269,0
587742013298114707,0,0.0048,4,10,0.106529,0
587742013298114730,0,0.0903,4,10,0.384375,0
587742013298114763,0,0.0446,4,10,0.143653,0
587742013298114766,0,0.0096,4,10,0.169003,0
587742013298114790,0,0.0002,4,10,0.278029,0
587742013298180127,0,0.0627,4,10,0.254187,0
587742013298180229,12,0.1515,4,9,0.0999756,0
587742013298180249,1,0.5628,4,10,0.3314,0
587742013298180278,0,0.0036,4,10,0.150943,0
587742013298180289,0,0.6162,1,0,0.25759,0
587742013298180323,0,0.0787,4,10,0.141765,0
587742013298180340,0,0.2716,4,9,0.168683,0
587742013298245777,9,0.1257,4,9,0.143955,0
587742013298245779,3,0.0,1,0,0.161676,0
587742013298245853,0,0.0349,4,10,0.150978,0
587742013298245875,0,0.0098,4,10,0.276995,0
587742013298311246,3,0.1863,4,10,0.145926,0
587742013298311402,0,0.0088,4,10,0.238851,0
587742013298311408,0,0.0002,4,10,0.366889,0
587742013298311410,2,0.7074,4,10,0.161097,0
587742013298311413,0,0.3893,2,1,0.306037,0
587742013298311458,0,0.1479,4,10,0.322484,0
587742013298311487,10,0.6663,4,10,0.155678,0
587742013298376849,0,0.6174,4,10,0.291457,0
587742013298442251,10,0.5934,1,0,0.44833,0
587742013298442252,7,0.0427,1,0,0.533205,0
587742013298442268,15,0.1715,2,1,0.191131,0
587742013298442292,12,0.6945,4,6,0.107032,1
587742013298442304,10,0.6662,4,9,0.178413,0
587742013298442312,14,0.1381,1,0,0.382587,0
587742013298442322,0,0.0066,4,10,0.387339,0
587742013298442454,0,0.8151,4,10,0.190867,0
587742013298442468,20,0.0077,4,10,0.118707,0
587742013298442470,20,0.0002,3,4,0.114744,0
587742013298442488,20,0.0024,1,0,0.744371,0
587742013298442489,20,0.0015,1,0,0.26768,0
587742013298442495,0,0.0176,4,10,0.273428,0
587742013298442499,0,0.0287,4,10,0.367271,0
587742013298442539,13,0.0291,4,10,0.147698,0
587742013298442540,0,0.0111,4,10,0.132928,0
587742013298442553,0,0.07,4,10,0.287409,0
587742013298442570,7,0.4834,4,10,0.160869,0
587742013298442594,0,0.0254,4,10,0.332784,0
587742013298442617,0,0.2158,4,9,0.153332,0
587742013298442637,0,0.2565,4,10,0.280955,0
587742013298507894,20,0.7572,3,3,0.153421,0
587742013298507895,3,0.0007,4,10,0.155562,0
587742013298507962,0,0.0014,1,0,0.247367,0
587742013298508071,1,0.033,4,10,0.240236,0
587742013298508078,0,0.0552,4,10,0.14607,0
587742013298573560,0,0.0915,4,10,0.217204,0
587742013298639025,16,0.0208,1,0,0.22937,0
587742013298704531,0,0.6399,1,0,0.69965,0
587742013298770223,0,0.0013,1,0,0.307679,0
587742013298770225,0,0.0057,4,10,0.212204,0
587742013298770228,0,0.2545,1,0,0.197781,0
587742013298835520,20,0.675,2,1,0.132798,0
587742013298835648,10,0.4743,4,10,0.158463,0
587742013298835678,0,0.5541,4,10,0.267505,0
587742013298835696,0,0.0022,4,10,0.124368,0
587742013298835703,0,0.3092,4,10,0.187384,0
587742013298901167,6,0.8976,1,0,0.437095,0
587742013298901247,5,0.0367,1,0,0.273982,0
587742013298901264,0,0.005,4,10,0.180177,0
587742013298966778,0,0.2176,4,10,0.35663,0
587742013298966795,0,0.0,4,10,0.318779,0
587742013298966805,0,0.1752,4,10,0.209479,0
587742013298966847,0,0.0115,4,10,0.354621,0
587742013299032070,0,0.0017,4,10,0.147819,0
587742013299032237,3,0.7478,3,3,0.100321,0
587742013299032289,0,0.074,4,10,0.136069,0
587742013299032449,0,0.0003,4,10,0.169614,0
587742013299097832,0,0.0987,1,0,0.459446,0
587742013299097838,0,0.0594,1,0,0.397961,0
587742013299097847,1,0.0464,4,10,0.183816,0
587742013299097852,0,0.0038,4,10,0.312384,0
587742013299097892,1,0.0106,4,10,0.153655,0
587742013299097951,20,0.0122,4,10,0.165595,0
587742013299163307,20,0.0022,4,10,0.118737,0
587742013299163356,0,0.6137,4,10,0.176393,0
587742013299163365,0,0.0852,4,10,0.140327,0
587742013299163392,0,0.0014,4,10,0.238974,0
587742013299163412,15,0.4898,1,0,0.192864,0
587742013299163485,0,0.1058,4,10,0.338816,0
587742013299228830,0,0.0176,4,10,0.286433,0
587742013299228889,1,0.0214,4,10,0.177294,0
587742013299228936,0,0.0518,4,9,0.17241,0
587742013299294365,9,0.9282,4,10,0.125782,0
587742013299294397,0,0.0005,1,0,0.186006,0
587742013299294434,0,0.0045,4,10,0.233016,0
587742013299359855,0,0.5793,3,4,0.127334,0
587742013299359945,20,0.7897,3,3,0.160646,0
587742013299425405,0,0.0608,4,10,0.267316,0
587742013299425445,0,0.0049,1,0,0.211166,0
587742013299425447,0,0.0093,4,10,0.138321,0
587742013299425471,0,0.0009,4,10,0.232948,0
587742013299425538,0,0.0548,4,10,0.177318,0
587742013299425556,0,0.0742,4,10,0.155303,0
587742013299425563,2,0.9356,4,10,0.205218,0
587742013299425577,7,0.3225,4,9,0.12348,0
587742013299425603,0,0.0013,4,10,0.136724,0
587742013299425605,10,0.0006,4,10,0.178039,0
587742013299490851,0,0.0419,4,10,0.229054,0
587742013299490885,0,0.4899,3,3,0.116884,0
587742013299490948,0,0.0239,4,10,0.261454,0
587742013299490969,16,0.7841,4,6,0.130305,1
587742013299490980,3,0.0001,4,10,0.160627,0
587742013299490987,0,0.6834,4,10,0.271212,0
587742013299490995,3,0.2245,4,6,0.123316,0
587742013299491012,0,0.6068,4,10,0.416207,0
587742013299556578,0,0.479,4,10,0.423765,0
587742013299556610,2,0.0163,4,9,0.127682,0
587742013299556663,0,0.0075,4,10,0.250268,0
587742013299622020,0,0.0526,4,10,0.133248,0
587742013299622079,0,0.067,4,10,0.274951,0
587742013299622140,0,0.0004,4,10,0.227862,0
587742013299622151,3,0.8776,4,10,0.247219,0
587742013299687590,0,0.7414,4,9,0.190712,0
587742013299687599,0,0.0052,4,10,0.426148,0
587742013299687625,0,0.0002,4,10,0.230906,0
587742013299687663,12,0.1212,4,9,0.138763,0
587742013299687676,20,0.1602,4,10,0.162945,0
587742013299752963,5,0.8918,4,9,0.149628,0
587742013299753023,20,0.7894,3,5,0.138735,0
587742013299753114,20,0.0399,4,6,0.101327,0
587742013299753246,0,0.0066,4,10,0.165784,0
587742013299753252,0,0.0143,4,10,0.228897,0
587742013299753264,0,0.0752,4,10,0.361804,0
587742013299753324,0,0.0003,4,10,0.273495,0
587742013299818591,1,0.1359,4,9,0.17109,0
587742013299818592,0,0.0101,4,10,0.172512,0
587742013299818699,0,0.06,4,10,0.370495,0
587742013299818724,0,0.0005,4,10,0.248514,0
587742013299818787,0,0.0005,1,0,0.30111,0
587742013299818796,0,0.0026,4,10,0.246129,0
587742013299884082,0,0.3988,4,10,0.294439,0
587742013299884248,0,0.011,4,10,0.157032,0
587742013299884250,0,0.7578,1,0,0.154502,0
587742013299949756,0,0.0037,4,10,0.36543,0
587742013299949763,0,0.0003,4,10,0.228101,0
587742013299949785,0,0.5811,4,10,0.385922,0
587742013299949810,0,0.0014,4,10,0.371048,0
587742013300015283,0,0.013,4,10,0.160607,0
587742013300015293,0,0.0101,4,10,0.191019,0
587742013300080859,0,0.0637,4,10,0.367097,0
587742013300080909,9,0.0669,1,0,0.412435,0
587742013300146339,0,0.3435,4,10,0.39129,0
587742013300146345,10,0.125,4,10,0.190839,0
587742013300146347,20,0.0012,4,10,0.152181,0
587742013300146367,0,0.0,4,10,0.358974,0
587742013300146383,0,0.0344,4,10,0.25986,0
587742013300277413,0,0.0287,4,10,0.171404,0
587742013300277507,0,0.5732,4,10,0.17145,0
587742013300343064,0,0.001,4,10,0.294986,0
587742013300408512,0,0.0129,3,3,0.160396,0
587742013300408564,12,0.6949,4,7,0.142153,1
587742013300473975,12,0.87,4,6,0.125042,1
587742013300473977,0,0.0436,4,10,0.278468,0
587742013300474016,0,0.0028,4,10,0.410762,0
587742013300539693,1,0.018,4,10,0.323898,0
587742013300670505,4,0.2114,4,10,0.1718,0
587742013300670507,15,0.0104,1,0,0.1838,0
587742013300670627,18,0.0615,4,10,0.177575,0
587742013300670670,6,0.3675,4,9,0.167023,0
587742013300736211,0,0.0014,4,10,0.231003,0
587742013300736226,5,0.8216,2,2,0.164986,0
587742013300736254,0,0.1146,4,10,0.266195,0
587742013300736282,0,0.0022,4,10,0.167211,0
587742013300801748,0,0.0002,4,10,0.340302,0
587742013300801766,20,0.0008,4,9,0.118816,0
587742013300801805,12,0.7894,4,10,0.148138,1
587742013300801816,9,0.03,2,1,0.165243,0
587742013300801827,5,0.842,4,10,0.150906,0
587742013300867178,0,0.2374,4,10,0.193041,0
587742013300867308,0,0.0,4,10,0.227901,0
587742013300867332,0,0.0066,4,10,0.278904,0
587742013300867383,0,0.0095,4,10,0.30837,0
587742013300932731,0,0.0013,4,10,0.188143,0
587742013300998384,0,0.0001,4,10,0.228125,0
587742013301063920,0,0.7442,4,10,0.191623,0
587742013301063995,10,0.5647,4,9,0.170833,0
587742013301064000,0,0.4062,4,10,0.179369,0
587742013301129340,20,0.0014,4,9,0.155999,0
587742013301129348,20,0.0015,4,9,0.116702,0
587742013301129372,0,0.1347,4,9,0.2057,0
587742013301129392,0,0.7224,4,6,0.118993,0
587742013301129400,0,0.0501,4,10,0.329613,0
587742013301129414,0,0.0031,4,10,0.244262,0
587742013301129433,0,0.0128,4,10,0.26603,0
587742013301129439,0,0.0,4,10,0.287694,0
587742013301129475,0,0.1152,4,10,0.308051,0
587742013301129479,19,0.6708,4,6,0.112542,1
587742013301194989,0,0.0088,4,10,0.328006,0
587742013301195011,6,0.3389,4,10,0.160973,0
587742013301195050,0,0.7062,4,10,0.266815,0
587742013301260411,0,0.0545,4,9,0.126741,0
587742013301260426,0,0.0001,4,10,0.211107,0
587742013301260541,0,0.0141,4,10,0.284144,0
587742013301325960,0,0.1093,4,10,0.200624,0
587742013301326050,20,0.0038,4,10,0.154866,0
587742013301326053,20,0.0457,4,10,0.103382,0
587742013301391376,0,0.5599,4,10,0.160744,0
587742013301391591,0,0.5915,4,10,0.387257,0
587742013301391601,0,0.3144,4,10,0.276355,0
587742013301391627,0,0.8623,4,9,0.189834,0
587742013301391642,0,0.1308,4,10,0.237263,0
587742013301391657,20,0.0029,1,0,0.203319,0
587742013301391659,10,0.0258,4,10,0.155805,0
587742013301391685,18,0.0407,4,10,0.145649,0
587742013301391692,0,0.0083,4,10,0.249834,0
587742013301391711,17,0.0123,4,9,0.136471,0
587742013301457029,0,0.3702,4,10,0.317913,0
587742013301457040,0,0.0106,4,10,0.27278,0
587742013301457055,3,0.5328,4,10,0.173698,0
587742013301457070,0,0.3541,4,10,0.30446,0
587742013301457085,3,0.3446,2,1,0.183936,0
587742013301457100,0,0.0724,4,10,0.162952,0
587742013301457127,0,0.477,4,9,0.172345,0
587742013301457138,2,0.3764,4,10,0.187661,0
587742013301457150,0,0.1548,4,10,0.347237,0
587742013301457187,0,0.0011,4,10,0.286527,0
587742013301522480,0,0.0523,4,10,0.187695,0
587742013301522566,0,0.3107,4,10,0.387834,0
587742013301522600,0,0.0002,1,0,0.23942,0
587742013301522617,0,0.3557,4,10,0.30233,0
587742013301522621,0,0.3226,4,10,0.191708,0
587742013301522647,0,0.9334,4,10,0.150729,0
587742013301522686,0,0.0349,4,10,0.229239,0
587742013301522690,0,0.0587,4,10,0.2257,0
587742013301522719,3,0.0048,4,10,0.219295,0
587742013301522747,0,0.8271,4,10,0.209686,0
587742013301588004,16,0.0693,3,3,0.128259,0
587742013301588131,18,0.336,4,10,0.110478,0
587742013301588132,19,0.0032,1,0,0.2497,0
587742013301588169,0,0.0004,4,10,0.254897,0
587742013301588172,14,0.0,4,10,0.112512,0
587742013301588200,0,0.0006,4,10,0.270204,0
587742013301588203,0,0.0095,4,10,0.165558,0
587742013301588263,0,0.0206,4,10,0.12129,0
587742013301653618,0,0.0006,4,10,0.268259,0
587742013301653726,0,0.9077,2,1,0.203141,0
587742013301653734,20,0.0516,4,9,0.127177,0
587742013301653802,2,0.8692,4,10,0.166556,0
587742013301719056,0,0.0014,4,10,0.190375,0
587742013301719111,0,0.1767,4,10,0.432287,0
587742013301719272,0,0.0557,4,10,0.14617,0
587742013301719324,0,0.5165,4,10,0.439194,0
587742013301850318,0,0.001,4,10,0.381845,0
587742013301915883,0,0.0362,4,10,0.249022,0
587742013301915906,0,0.7832,4,10,0.198412,0
587742013301915937,20,0.0043,4,9,0.126556,0
587742013301981231,0,0.0015,4,10,0.208153,0
587742013301981400,0,0.2386,4,10,0.419801,0
587742013301981423,0,0.0,4,10,0.274185,0
587742013301981465,0,0.0268,4,10,0.401274,0
587742013301981511,20,0.276,1,0,0.15133,0
587742013301981512,20,0.0,1,0,0.636066,0
587742013302046961,0,0.0156,1,0,0.243483,0
587742013302112400,20,0.0228,4,10,0.137243,0
587742013302112401,15,0.0017,4,9,0.155614,0
587742013302112441,0,0.0086,4,10,0.214282,0
587742013302112463,0,0.0001,4,10,0.241432,0
587742013302112471,0,0.0039,4,10,0.401308,0
587742013302112491,0,0.0132,2,1,0.248758,0
587742013302177985,19,0.5665,3,4,0.139924,0
587742013302177997,0,0.0332,4,10,0.164576,0
587742013302178014,9,0.0,4,10,0.141115,0
587742013302178027,0,0.0183,4,10,0.125963,0
587742013302309027,10,0.0042,4,10,0.1328,0
587742013302309117,1,0.431,4,10,0.124266,0
587742013302309196,1,0.1415,4,9,0.130428,0
587742013302309244,0,0.2874,4,9,0.194832,0
587742013302374478,20,0.0653,1,0,0.20152,0
587742013302374479,20,0.0693,4,9,0.105068,0
587742013302374536,0,0.0492,4,10,0.215571,0
587742013302374595,2,0.6122,4,10,0.119681,0
587742013302374637,0,0.1564,4,10,0.403854,0
587742013302374642,0,0.0047,4,10,0.436903,0
587742013302374681,1,0.0372,1,0,0.310773,0
587742013302374729,0,0.0089,4,10,0.285281,0
587742013302374743,0,0.0,4,10,0.199527,0
587742013302440168,13,0.4121,4,6,0.131336,0
587742013302440212,0,0.0173,4,10,0.262249,0
587742013302505587,0,0.0178,4,10,0.309395,0
587742013302505685,0,0.0014,1,0,0.25617,0
587742013302505711,0,0.002,4,10,0.323172,0
587742013302571228,0,0.0255,4,10,0.442441,0
587742013302571250,0,0.006,4,10,0.202758,0
587742013302571325,17,0.8511,4,6,0.127764,1
587742013302702306,10,0.1356,3,3,0.127946,0
587742013302702348,0,0.9459,4,10,0.195168,0
587742013302702415,0,0.0176,4,10,0.249948,0
587742013302767838,0,0.4909,4,10,0.343159,0
587742013302767891,0,0.0076,4,10,0.200299,0
587742013302767936,0,0.0006,4,10,0.150201,0
587742013302767944,0,0.0003,4,10,0.265501,0
587742013302767961,0,0.011,4,10,0.189211,0
587742013302833211,1,0.5857,4,10,0.0998691,0
587742013302898803,11,0.3578,4,10,0.108434,0
587742013302898965,17,0.0068,4,10,0.166452,0
587742013302964379,0,0.7109,4,10,0.161781,0
587742013302964459,0,0.0258,4,10,0.153604,0
587742013303095349,0,0.8621,2,1,0.223037,0
587742013303095526,3,0.0034,4,10,0.121697,0
587742013303095540,20,0.9166,2,1,0.493893,1
587742013303161122,0,0.0003,4,10,0.179688,0
587742013303161136,0,0.0144,4,10,0.210473,0
587742013303226396,0,0.0014,4,9,0.153677,0
587742013303226596,0,0.0985,4,10,0.368366,0
587742013303226615,0,0.0213,4,10,0.202626,0
587742013303226630,15,0.7787,4,9,0.155508,1
587742013303226647,0,0.0513,4,10,0.264899,0
587742013303226665,0,0.3372,4,10,0.195854,0
587742013303226672,0,0.5719,4,10,0.184713,0
587742013303292165,0,0.0008,1,0,0.31228,0
587742013303292213,0,0.0072,4,10,0.22313,0
587742013303292310,0,0.735,4,10,0.214883,0
587742013303357489,5,0.7435,4,10,0.135746,0
587742013303488690,0,0.0003,4,10,0.221262,0
587742013303488749,0,0.0001,4,10,0.215356,0
587742013303488792,0,0.0016,4,10,0.275502,0
587742013303488820,0,0.0061,4,10,0.206337,0
587742013303554384,0,0.0078,4,10,0.167784,0
587742013303554404,0,0.4638,4,10,0.166688,0
587742013303554427,2,0.0955,4,10,0.131759,0
587742013303554430,0,0.0064,4,10,0.278294,0
587742013303554436,0,0.0004,4,10,0.168216,0
587742013303619894,11,0.0,4,10,0.253263,0
587742013303619895,12,0.0002,4,10,0.29324,0
587742013303685237,0,0.6347,2,1,0.142839,0
587742013303685390,2,0.0017,4,10,0.287858,0
587742013303947313,0,0.6298,4,10,0.402105,0
587742013304144008,0,0.0159,4,10,0.181792,0
